0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
0.2882432725954562,3.411590094003114,34.52236995409955,0.22327944807104178,-6.8368674458022305,Toyota,Land Cruiser,Other,Other,Petrol,Automatic Transmission,,Unknown,Black,Other Color,No,Dubai,Dealer,280000
0.3287144744963363,3.743793768445915,8.23154649036892,,1.4962974380347251,Lamborghini,Urus,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,600 - 699 HP,Blue,Black,Yes,Dubai,Dealership/Certified Pre-Owned,1240
0.6570556920930187,3.6216936120428747,-1.3265706421908234,0.6288808772699912,0.0924217075666115,Mercedes-Benz,E-Class,E 250 CGI,Coupe,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Unknown,No,Abu Dhabi,Dealer,49000
0.543057494926814,,15.579425357931857,0.2582319306986247,-4.788908825996984,Mercedes-Benz,S-Class,S 500l,Sedan,Petrol,Automatic Transmission,,400 - 499 HP,White,Black,Does not apply,Dubai,Dealer,399000
0.4480557831210011,3.6047341519159737,20.099516910389024,0.36476722832775976,-0.11098055950875108,Volkswagen,GTI,GTi,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Black,No,Abu Dhabi,Dealer,60000
0.7714122277871805,3.5910834491413075,11.264032089091291,0.3899507619095274,,Mercedes-Benz,CLA,Other,Sedan,Petrol,Automatic Transmission,Unknown,Unknown,Black,Unknown,No,Dubai,Dealer,112000
0.5314835981630475,3.855054006792597,-12.372011637887658,16.94649828244795,,Ferrari,Testarossa,512 TR,Coupe,Petrol,Manual Transmission,,400 - 499 HP,Red,Yellow,No,Dubai,Dealer,889000
0.2664443108780159,3.72993499309869,5.250713936113194,,4.387598442977205,Toyota,Land Cruiser,GXR,SUV,Petrol,Automatic Transmission,0 - 499 cc,200 - 299 HP,Black,Black,Does not apply,Dubai,Dealer,259000
0.31052673724932706,3.6507704590252876,-8.7575748325828,0.2312814732021603,2.13208479316539,BMW,4-Series,430i,Soft Top Convertible,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Unknown,Yes,Dubai,Dealer,275000
3.561496728207628,3.7118040170125206,,0.34742870516529917,3.4702733268313057,Toyota,Highlander,Other,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Black,Beige,No,Dubai,Owner,85000
0.42789362385329055,3.6961832371302172,-8.190850919238217,0.19888766329436575,-2.4607952234581947,Porsche,Carrera / 911,GT3,Sports Car,Petrol,Automatic Transmission,,500 - 599 HP,Grey,Black,Yes,Dubai,Dealer,1550
1.1441974761987537,3.7158953432779813,-2.331678730646191,1.5554915570260164,-2.878391988382652,Mercedes-Benz,CL-Class,CL 63 AMG,Coupe,Petrol,Automatic Transmission,,500 - 599 HP,Silver,Beige,Does not apply,Dubai,Dealer,89500
0.6479410625665879,3.517459397451433,18.695243393328347,0.4173700882454194,-4.760920494263282,Nissan,Altima,SV,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Black,No,Dubai,Owner,42000
0.4846830758564686,3.5761495428715735,25.32904224841098,0.5144868946671679,-0.3739373174164189,MINI,Countryman,Cooper S,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Green,Black,No,Dubai,Dealer,58900
0.29267004559038584,3.595376714499077,14.797245972501756,0.2963113070434523,0.4815208044795323,Hyundai,Sonata,GL,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Unknown,No,Al Ain,Owner,70000
0.6515853122236749,,21.421290024688716,0.29214858757186907,-0.8274179301277425,Mitsubishi,ASX,GLX,Crossover,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Unknown,Does not apply,Sharjah,Dealer,38000
0.6623362545770421,3.652076579566217,20.281455986599546,0.4152118091213409,2.766459494512117,Dodge,Durango,SXT,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Silver,Beige,No,Abu Dhabi,Dealer,72900
,3.713857472052949,9.245801457820194,0.7261515885881582,1.6204063300811287,Mercedes-Benz,M-Class,ML 400,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Beige,Does not apply,Dubai,Dealer,89000
,3.6462004649289255,9.63978437391567,0.35712541806208187,2.0794898140052815,Volkswagen,Teramont,S,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Grey,Black,Yes,Dubai,Dealer,88500
0.6088005406229835,3.6081597799745087,,0.18918490935751212,-0.4851808181130799,BMW,X6,xDrive40i,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Black,Unknown,Yes,Dubai,Dealer,309000
0.3868496111793297,3.639572548719689,4.375046450492493,0.18844769244099854,-3.865320101059873,Land Rover,Defender,90,SUV,Petrol,Automatic Transmission,,400 - 499 HP,Black,Green,Does not apply,Dubai,Dealer,588000
3.293349106969547,3.6871957569964042,16.5523888739174,0.5624962595331185,1.2539862291178931,Nissan,Pathfinder,S 4WD,SUV,Petrol,Automatic Transmission,Unknown,Unknown,White,Other Color,Does not apply,Dubai,Owner,23000
1.871941002126753,3.6072854674333463,9.663167587290237,0.4824814058995694,0.978576080964975,Volkswagen,Arteon,Arteon Elegance,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Burgundy,Black,Yes,Dubai,Owner,69500
0.9295481616034678,3.667030488223808,10.456199315413912,0.4703285020245729,1.0797727828011883,Infiniti,Q70,Other,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Blue,Beige,No,Dubai,Dealer,69000
0.6892444259511377,3.6766022893932586,10.594502899526928,0.36258835992913235,1.3454629924393129,Porsche,Cayenne,Standard,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Black,Unknown,No,Dubai,Dealer,259990
1.0929635535526008,3.7146878761122863,3.2095728901101817,0.4561734234328299,0.742754907900516,Jeep,Wrangler,Sport,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Unknown,Yes,Dubai,Dealer,105900
3.8417865327680136,3.593553172560157,22.32105205839543,0.5081741718549162,-4.587542093897136,Jeep,Wrangler Unlimited,Sport,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Red,Black,Does not apply,Abu Dhabi,Owner,75000
0.38569284911958435,3.5647293196189023,3.3222232364576154,0.19470399618246076,-3.9400085427953124,Audi,A5,S-line,Soft Top Convertible,Petrol,Automatic Transmission,,200 - 299 HP,Black,Black,No,Dubai,Owner,177000
,3.692194354053502,5.474712161830336,,2.1165762240642447,Toyota,Land Cruiser 79 series,Other,Pick Up Truck,Petrol,Manual Transmission,4000+ cc,200 - 299 HP,White,Beige,Does not apply,Sharjah,Dealer,72999
0.3051576280652631,3.7426226782999406,6.637301591357403,0.27383580406410585,1.4651147433614304,Mercedes-Maybach,S-Class,S580,Sedan,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Tan,Yes,Dubai,Dealer,769990
0.6041242958994981,3.6044918502062675,18.068172311272818,0.4028362370906101,1.1960337196143318,Nissan,Micra,Other,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,0 - 99 HP,White,Beige,No,Dubai,Dealer,25900
0.7864203292456895,3.7683317481811267,2.1776383023247448,0.7295017244318017,4.411775540927145,Mercedes-Benz,GL-Class,GL 500 4matic,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Silver,Brown,Does not apply,Dubai,Dealer,109000
0.4008973894815891,3.869624476626487,-12.857492882796338,0.2563126312007415,2.6919655471958417,Rolls-Royce,Wraith,Black Badge,Coupe,Petrol,Automatic Transmission,,600 - 699 HP,Black,Unknown,Yes,Dubai,Dealer,2590
0.3987495708985462,3.623587585128792,15.018527973236125,0.23735980953858304,0.5277720596583018,Peugeot,508,Allure,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,Yes,Dubai,Dealer,99999
,3.6034223548455846,13.361819608996061,0.30756788037417826,0.14590232486118115,Mitsubishi,L200,Double Cab GLX,Pick Up Truck,Petrol,Manual Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Black,No,Abu Dhabi,Dealer,52000
1.0391622360443429,3.8656826105020023,2.838078745569291,0.5110643496330232,,Bentley,Bentayga,Standard,SUV,Petrol,Automatic Transmission,,500 - 599 HP,Silver,White,No,Dubai,Dealer,345000
0.6327397756426101,3.6360001689637578,14.184677914892998,0.5345819324679905,-3.517734208709566,Dodge,Charger,SXT,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Grey,Black,No,Sharjah,Dealer,39000
3.28845369019686,3.6329262522904813,9.33495265168358,0.5971679969923355,0.4935130295491076,Honda,Civic,EXi,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Beige,No,Abu Dhabi,Owner,32000
0.8215896914956694,,,0.4541966150209387,,Land Rover,Discovery Sport,SE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Blue,Black,No,Dubai,Dealer,178000
0.30021241628339523,3.7371361020430793,3.893861313706381,0.28388278165222053,1.5046205670881934,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Blue,Other Color,Yes,Dubai,Dealer,935000
1.5006446642373341,3.759390456562035,8.310999679410905,0.7545087813433806,1.7594281132016814,Mercedes-Benz,CLS-Class,CLS 63 AMG,Sedan,Petrol,Automatic Transmission,500 - 999 cc,600 - 699 HP,Silver,Black,Does not apply,Dubai,Dealer,89000
0.5712517106027885,,17.907971361521966,0.3429605110867195,1.2878038154287392,BMW,X6,xDrive40i,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Brown,No,Dubai,Dealer,273000
0.3918669997671835,3.7870973859051333,-9.192251725262063,0.3738622741999634,2.201279766159039,Bentley,Continental GT,Other,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,500 - 599 HP,White,Unknown,Yes,Dubai,Owner,899000
0.8409661130162341,3.768608323284741,3.1350472560380407,0.592067480297288,3.012676156497388,Maybach,S500,Other,Sedan,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Silver,Black,Does not apply,Dubai,Dealer,190000
2.8521800907750414,3.7551575208996026,13.179191648937026,0.5351539624371613,1.6523577127082074,Land Rover,Range Rover,Vogue,SUV,Petrol,Automatic Transmission,4000+ cc,,Black,Unknown,No,Dubai,Dealer,119999
0.7796429896626533,3.7769411085493285,-16.124859448346967,0.8210945015843734,3.0058370812345694,Audi,S5/RS5,RS,Sports Car,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Blue,White,Does not apply,Dubai,Owner,63000
0.40872222564297733,3.7574889602688994,-8.431737378056445,0.4953786512876154,2.1533958569215916,Ferrari,California T,Standard,Hard Top Convertible,Petrol,Automatic Transmission,,500 - 599 HP,Red,Tan,Yes,Dubai,Dealer,465000
1.7974228153932825,3.757552254826801,3.493435113303325,0.79657498585012,1.8310523457795267,Infiniti,QX70,Sport Luxury Plus,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,White,No,Abu Dhabi,Owner,68000
1.0013851034839956,,9.91779083311307,0.3133098883945735,1.7060280923600715,Ford,F-Series Pickup,SVT Raptor,Pick Up Truck,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Blue,Black,Yes,Abu Dhabi,Dealer,266000
0.636570168974723,3.466263655131017,19.323521981076123,0.21856834136673142,-1.0649120006017738,Tesla,Model 3,Long Range,Sedan,Electric,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Grey,Black,Yes,Dubai,Owner,120000
0.490750385553181,3.6713531653970444,-7.5920287564176885,0.3618870946280901,,Ford,Mustang,Ecoboost,Sports Car,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Blue,Black,Does not apply,Dubai,Dealer,69000
,3.6877041678411184,11.40233828130245,0.26340153271976463,1.057299692356293,Audi,A8,L S-line,Sedan,Petrol,Automatic Transmission,,300 - 399 HP,White,Other Color,Yes,Dubai,Dealer,339000
0.5650252845105083,3.6357376951492255,13.066268615940107,0.21362871019817053,0.4230690432147089,Toyota,Corolla,Other,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Black,Does not apply,Dubai,Owner,55000
1.307575822064998,3.703546056360234,17.04505962267013,,2.586270666445657,Mitsubishi,Pajero,GLS 5 Door,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,100 - 199 HP,Grey,Beige,No,Abu Dhabi,Dealer,42900
0.4208130016673538,3.589440310121704,16.442992386994042,,-0.5135473423697803,Jetour,Dashing,Other,SUV,Petrol,Automatic Transmission,,,Red,Black,Yes,Dubai,Dealer,89000
0.44888147105362897,3.701828635152343,13.091963738339388,0.2159600066477354,1.8483905002151668,BMW,X6,xDrive40i,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Black,Unknown,Yes,Dubai,Dealer,309000
0.5931583138513167,3.7716736040978187,5.103223362694809,0.6865603570706904,1.9092629436055988,Mercedes-Benz,M-Class,ML 63 AMG,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Black,Black,No,Dubai,Dealer,189000
0.8112805208159635,3.7250710707799453,6.327287857543983,0.31668532351213635,2.403996149459883,Toyota,Tundra,Crewmax SR5,Pick Up Truck,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,White,Unknown,Yes,Dubai,Dealer,180000
0.26074662694594386,3.651699517298715,,,1.7611508656814152,Mercedes-Benz,CLA,CLA45,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,400 - 499 HP,Grey,Black,Yes,Dubai,Dealer,374999
0.871074909660869,3.664305404047884,20.512329838614605,0.318943102876761,2.255148052395898,Mitsubishi,Pajero,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Black,Black,Yes,Dubai,Dealer,102900
,3.585428803949341,11.628658190345993,,-0.006405306598982419,BMW,5-Series,530i,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Brown,Yes,Dubai,Dealer,105000
0.6049046955044174,3.6584514118594313,18.66080311774172,0.40240445456441226,-3.0656364443327413,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,,500 - 599 HP,Grey,Black,No,Dubai,Dealer,660000
2.504249027484732,3.5926631092542975,10.536206874830079,0.676106582087335,0.4308358301039411,Hyundai,Sonata,SE,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Grey,Beige,No,Dubai,Owner,20999
0.5456601622932776,3.746598911285409,8.040731827768273,0.28060464238440824,1.2799265159101445,Land Rover,Range Rover,SV Autobiography,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Unknown,Yes,Dubai,Dealer,389000
,3.620652055435326,18.935675311910167,0.256814459066768,2.0656499512686417,Mercedes-Benz,V-Class,V 250,Van,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Tan,Yes,Dubai,Dealer,599000
0.7192559800229866,3.5562394966337245,27.430373164167307,0.37223134988030276,-5.755947407515953,Toyota,Fortuner,GXR,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Grey,Tan,Yes,Dubai,Dealer,109900
2.916759785372822,3.669054841959188,,0.7306919489704504,3.3998131006772017,Toyota,Land Cruiser,GXR,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,White,Beige,No,Dubai,Dealer,99900
0.2822284897339812,3.6612778733788836,20.300626523611356,0.15969280277882353,2.906446025819761,Nissan,Patrol,Super Safari,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,Black,Unknown,Yes,Dubai,Dealer,249000
0.2932090801453909,3.6751609659483933,,0.19751792152512693,3.6553210496939506,Chevrolet,Captiva,Other,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Black,Beige,Yes,Dubai,Dealer,85000
0.3496547143438081,3.7508441483580817,-7.266164731302707,0.322533309442246,-0.46950025714432253,McLaren,Senna,Other,Coupe,Petrol,Automatic Transmission,3500 - 3999 cc,800 - 899 HP,White,Other Color,Yes,Dubai,Dealer,4720
0.48938356540981065,3.6581097189679124,7.046227954970112,0.21802545310237684,1.4839667992887158,Mercedes-Benz,CLA,CLA250,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Black,Black,Yes,Sharjah,Dealer,129000
0.36342418608638677,3.6055722810556445,9.774418377237271,0.19844490374748158,0.4537982788512359,Mercedes-Benz,GLA,250,Crossover,Petrol,Automatic Transmission,Unknown,Unknown,Black,Black,No,Dubai,Dealer,138000
1.004839765655366,3.5615259705664926,23.644022554975287,0.262042232382597,0.0826941025122877,Chevrolet,Equinox,2LT,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,Unknown,Red,Black,Yes,Sharjah,Dealer,34000
0.6439345938292588,,6.567517512330591,0.2829881332498175,1.189224887752324,Jeep,Wrangler Unlimited,Rubicon,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Green,Black,Yes,Dubai,Dealer,189990
0.5118479378936803,3.7082601462896685,,0.22050190326270241,1.1802833814116303,BMW,M8,M8 Gran Coupe,Sedan,Petrol,Automatic Transmission,,400 - 499 HP,White,White,Yes,Sharjah,Dealer,329000
0.6590972032300639,3.6112068780870827,9.86073306932252,0.33965542431088563,,Honda,Civic,EX,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Grey,Beige,No,Abu Dhabi,Dealer,60900
0.6258192385657657,3.6688415544028596,,0.29043166941959225,0.8245243478675304,Toyota,Highlander,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Grey,White,Yes,Sharjah,Dealer,159000
2.0714023490876934,3.7616850459420013,-12.722824525477664,0.4249359794859561,2.3044872037596686,Mercedes-Benz,S-Class,S 63 AMG,Coupe,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Unknown,No,Dubai,Dealer,139000
0.4916608122088982,3.5877380079990973,23.878653195329257,0.5622345612426337,0.5999192707418824,Volkswagen,Tiguan,SE,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Brown,No,Abu Dhabi,Dealer,44000
1.1450394691995807,3.585907940836699,11.669029275546862,0.5373940273116593,0.45629055305825983,Land Rover,Discovery Sport,HSE Luxury,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Beige,No,Dubai,Owner,89800
0.6174789059981524,3.6044792904055187,9.88105589779306,0.29499449569922326,-0.595481036412921,Mercedes-Benz,A200,AMG,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Unknown,Yes,Dubai,Dealer,105000
0.5378231531815958,3.730681301065659,,0.40238153535406573,4.191113540054179,Mitsubishi,Pajero,Signature Edition,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,White,Black,Yes,Dubai,Owner,103000
0.440674102602998,3.6846391297059573,-5.883419612715544,0.3603524895173309,-1.4908502675325717,Porsche,Carrera / 911,Carrera S,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Blue,Black,Yes,Dubai,Owner,425000
0.6847080525746375,3.651266328909104,13.46210592848643,0.29993381946793335,0.22458067721887842,Mercedes-Benz,CLS-Class,Other,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,White,Yes,Dubai,Dealer,219999
0.4782994384076929,3.670228326995783,11.597641793302936,0.7218602644871757,-2.5897343680232265,Maserati,Quattroporte,Standard,Sedan,Petrol,Automatic Transmission,,400 - 499 HP,White,Tan,No,Dubai,Owner,65000
1.4368740199445493,3.656464030584378,20.725749780522467,0.45437041889226965,1.9472244786785258,Nissan,Pathfinder,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Black,Beige,No,Dubai,Dealer,54000
2.0852740550119373,3.7735109410612497,-14.279263140695035,0.37291782008569724,2.2316116126024976,Ford,Mustang,GT,Soft Top Convertible,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Blue,Black,Does not apply,Sharjah,Owner,85000
,3.787411373578822,-15.317071160029714,0.22003543810402398,0.8574430579948422,Aston Martin,Vantage,Other,Coupe,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Grey,White,Yes,Dubai,Dealer,899000
0.33962447820541225,3.7181279881943285,6.5874672665871845,0.19833661918558324,2.4369874688678927,Audi,A8,L,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Tan,No,Dubai,Dealer,329999
1.7109080218515846,3.602821975043059,16.347785783313302,0.48850997491307874,0.19537531307290334,Volkswagen,Passat,S,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Blue,Unknown,No,Dubai,Dealer,29000
1.2159205326851952,3.5922576625297555,23.562042035167522,0.358434869242888,-0.5045102611014076,Jeep,Compass,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,60900
0.7728654565562734,3.60624714713963,20.603179402919963,0.24471737351807815,1.2886982228098427,Nissan,Xterra,SE,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Unknown,Yes,Dubai,Owner,105000
1.630804802138297,3.7818040861208733,3.3860553500788093,0.4202164073053865,1.964627105656706,Land Rover,Range Rover,Supercharged,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Black,Yes,Dubai,Dealer,195000
0.5651376676160123,,,0.24216690858518927,1.0801459806224623,Peugeot,508,Active,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Red,Unknown,Yes,Dubai,Dealer,59900
1.131985382939673,3.66445179461446,6.736133653625323,,,Nissan,Maxima,SV,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Silver,Beige,Yes,Dubai,Owner,30000
0.7689610450080706,,9.548059537526864,0.3966184998962168,1.323228792596557,Renault,Captur,SE,Crossover,Petrol,Automatic Transmission,,100 - 199 HP,Blue,Black,Yes,Dubai,Dealer,39500
1.6076562841703976,,19.86237480674346,0.551836938702192,-0.6096373594586053,Porsche,Panamera,Standard,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Brown,Beige,No,Dubai,Owner,79000
0.5074392888526702,3.668083823391147,5.387550392530306,0.2016478785438001,2.882838830165897,Toyota,Rush,Other,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Black,Beige,No,Dubai,Dealer,62000
,3.5630927470676337,13.223066746991911,0.43666765483585396,0.16101509163322347,BMW,3-Series,318i,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,No,Dubai,Owner,79000
0.977786802958593,,-11.548719769536044,0.5497710318785852,1.86716089888229,Bentley,Continental,GT,Coupe,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Burgundy,Unknown,No,Dubai,Dealer,161900
2.379887460357156,,19.868536137902115,0.2700337617795274,1.4528592402082654,Toyota,Rush,EX,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Brown,Black,Does not apply,Dubai,Dealer,48500
2.195521462037257,3.644023706179971,15.774077614533729,0.6283430031802796,0.5712576862340688,BMW,X5,xDrive35i,SUV,Petrol,Automatic Transmission,,,White,Brown,No,Abu Dhabi,Dealer,75000
0.5018360683163675,3.7416784384728397,13.446457619089848,0.2606638825261597,2.0090272766818704,Lamborghini,Urus,Standard,SUV,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,White,Unknown,Yes,Dubai,Dealer,877000
1.3163296035942782,3.6583965052314014,15.388775197617445,0.5265288048639842,,Toyota,Prado,Prado VXR,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,White,Brown,No,Dubai,Dealer,115000
0.4438027375584188,3.7354043027581336,4.053290850268441,0.2455290430157515,2.3627288672268603,Land Rover,Range Rover,Vogue HSE,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Black,Unknown,Yes,Dubai,Dealer,899000
0.7278569037926965,3.6971326751094575,20.629611568591592,0.7489907233854521,,Land Rover,Range Rover,HSE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Beige,No,Dubai,Dealer,118000
0.28042770654663435,3.6893618427486286,7.45333074255996,0.34362471197328937,2.6486288057693046,Toyota,Land Cruiser,GXR,SUV,Diesel,Automatic Transmission,,,White,Other Color,Does not apply,Dubai,Dealer,285000
0.4916895192620059,3.688564603125764,,0.3567559709376601,2.076868314242261,Audi,A8,L,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Brown,Yes,Dubai,Dealer,252900
0.4853666831870898,3.6455529232827106,,0.2764324221507534,-0.5334783048320213,Porsche,Panamera,Standard,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Black,Yes,Dubai,Dealer,459000
1.3146499026864187,3.5700291517771197,14.139399343499079,0.36203944401612065,-0.6022545297125104,Volkswagen,Golf,GTI,Coupe,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Red,Black,Does not apply,Sharjah,Dealer,49000
,3.7247212909658387,-7.500358540990602,0.42619661279157817,-1.0435575419697287,Mercedes-Benz,AMG,GT,Soft Top Convertible,Petrol,Automatic Transmission,,400 - 499 HP,White,Black,No,Dubai,Owner,320000
,3.5125166814633024,22.68014291019553,0.34100192746953695,,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,,100 - 199 HP,Grey,Other Color,Yes,Dubai,Dealer,179900
,3.6903177845237334,14.415712309964835,0.5324299602284007,0.5501417802317161,Land Rover,Range Rover Sport,Supercharged,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,400 - 499 HP,White,Black,Yes,Dubai,Owner,105000
0.4876236836475419,3.5760540198402992,18.885151668197857,0.19147043222116542,-0.4675067961914321,Mazda,CX-5,Other,SUV,Petrol,Automatic Transmission,,,Grey,Beige,No,Dubai,Dealer,104000
0.3707127479211171,3.734577085827202,-2.2013036050318,0.19240879807138256,2.4260624160967836,Toyota,Land Cruiser 76 series,Standard - SWB,Hard Top Convertible,Diesel,Manual Transmission,4000+ cc,300 - 399 HP,White,Unknown,No,Dubai,Dealer,159000
0.38361946296471944,3.437934678393832,21.855853903924167,0.40885605076401804,-6.24754379489279,Mercedes-Benz,CLA,CLA250,Other,Petrol,Automatic Transmission,,Unknown,Red,Beige,Yes,Dubai,Owner,57000
2.6077974968243454,3.6025714848390624,24.8367116108151,0.5013538847797987,0.3566034464100287,Hyundai,Santa Fe,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Black,Black,No,Abu Dhabi,Owner,37000
0.39100165208037924,3.6429155999729503,6.673072011406799,0.26978863199951575,1.5440092599846498,Alfa Romeo,Giulia,Veloce,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Grey,Unknown,Yes,Dubai,Dealership/Certified Pre-Owned,209900
0.5758469593666595,3.6703255321543957,8.382774137215694,0.3217112793910026,,Toyota,Rush,EX,Crossover,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,49000
0.46740192119922414,3.5918914663545656,10.214837095313516,0.3490295305896384,,Mercedes-Benz,CL-Class,Other,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Red,Beige,No,Abu Dhabi,Owner,75000
